m,water,Na+,Cl-,asymmetric
0.0,1.0,1.0,1.0
0.01,1.00001184178,0.901954632704,0.899727738526
0.02,1.00003128929,0.870449093969,0.866012100466
0.03,1.00005457872,0.849188943666,0.842558608494
0.04,1.00008045018,0.833024959079,0.82421604169
0.05,1.00010820891,0.820007531114,0.809032997348
0.06,1.00013740511,0.809157016593,0.796028311508
0.07,1.00016772082,0.799902446968,0.784629724595
0.08,1.00019891826,0.791878451797,0.774470758932
0.09,1.00023081236,0.784835572213,0.765300995406
0.1,1.00026325482,0.77859515163,0.75694093602
0.11,1.00029612405,0.773024445825,0.749257092478
0.12,1.00032931849,0.768021897721,0.742147244386
0.13,1.00036275211,0.763507937116,0.735531225996
0.14,1.00039635105,0.75941897395,0.729344909186
0.15,1.00043005131,0.755703331891,0.723536128782
0.16,1.00046379685,0.752318410475,0.718061837973
0.17,1.00049753831,0.749228652668,0.712886070351
0.18,1.00053123181,0.746404056384,0.707978446837
0.19,1.00056483821,0.743819062954,0.703313060311
0.2,1.00059832234,0.741451712749,0.698867627984
0.21,1.00063165248,0.739282993925,0.694622837385
0.22,1.0006647999,0.737296333279,0.690561834846
0.23,1.00069773845,0.735477193313,0.68666982053
0.24,1.00073044428,0.733812749837,0.682933724251
0.25,1.00076289554,0.732291631399,0.679341943379
0.26,1.00079507218,0.73090370678,0.675884128964
0.27,1.00082695572,0.729639910216,0.672551009778
0.28,1.00085852912,0.728492096552,0.669334246414
0.29,1.00088977662,0.727452920336,0.666226309446
0.3,1.00092068359,0.726515734249,0.663220377023
0.31,1.00095123645,0.725674503243,0.660310248265
0.32,1.00098142259,0.724923731545,0.657490269607
0.33,1.00101123022,0.724258400283,0.65475527181
0.34,1.00104064837,0.723673913909,0.652100515854
0.35,1.00106966675,0.723166053971,0.649521646215
0.36,1.00109827577,0.72273093906,0.647014650369
0.37,1.00112646641,0.722364989936,0.644575823515
0.38,1.00115423023,0.72206489909,0.642201737761
0.39,1.00118155929,0.721827604035,0.639889215088
0.4,1.00120844614,0.721650263818,0.637635303551
0.41,1.00123488376,0.721530238289,0.635437256262
0.42,1.00126086553,0.721465069739,0.63329251277
0.43,1.00128638525,0.721452466598,0.631198682524
0.44,1.00131143702,0.721490288914,0.629153530124
0.45,1.00133601532,0.721576535392,0.627154962164
0.46,1.0013601149,0.721709331784,0.625201015428
0.47,1.00138373082,0.721886920476,0.623289846303
0.48,1.00140685841,0.722107651116,0.62141972125
0.49,1.00142949326,0.722369972169,0.619589008203
0.5,1.00145163117,0.72267242335,0.617796168876
0.51,1.00147326819,0.723013628476,0.616039751435
0.52,1.00149440057,0.723392289545,0.61431838453
0.53,1.00151502477,0.723807180819,0.612630771212
0.54,1.00153513743,0.724257143695,0.610975683714
0.55,1.00155473535,0.724741081972,0.609351958616
0.56,1.00157381553,0.725257957536,0.607758492437
0.57,1.0015923751,0.725806786404,0.606194237592
0.58,1.00161041136,0.726386635103,0.60465819869
0.59,1.00162792174,0.726996617343,0.603149429124
0.6,1.0016449038,0.727635890966,0.601667027954
0.61,1.00166135524,0.728303655125,0.600210137014
0.62,1.00167727387,0.728999147696,0.598777938261
0.63,1.00169265763,0.729721642885,0.597369651319
0.64,1.00170750455,0.730470449015,0.595984531209
0.65,1.00172181278,0.731244906478,0.594621866251
0.66,1.00173558057,0.732044385843,0.593280976112
0.67,1.00174880624,0.732868286097,0.591961210005
0.68,1.00176148824,0.733716033011,0.590661945011
0.69,1.00177362507,0.734587077626,0.58938258451
0.7,1.00178521534,0.73548089484,0.588122556739
0.71,1.00179625771,0.736396982092,0.586881313433
0.72,1.00180675094,0.73733485814,0.585658328559
0.73,1.00181669386,0.738294061915,0.584453097143
0.74,1.00182608534,0.739274151452,0.583265134164
0.75,1.00183492436,0.740274702893,0.582093973525
0.76,1.00184320993,0.741295309551,0.580939167086
0.77,1.00185094113,0.742335581038,0.57980028376
0.78,1.0018581171,0.743395142438,0.578676908667
0.79,1.00186473703,0.744473633543,0.577568642335
0.8,1.00187080018,0.74557070813,0.576475099952
0.81,1.00187630584,0.746686033277,0.575395910666
0.82,1.00188125337,0.747819288732,0.57433071692
0.83,1.00188564215,0.748970166305,0.573279173831
0.84,1.00188947162,0.750138369306,0.5722409486
0.85,1.00189274128,0.751323612012,0.571215719967
0.86,1.00189545065,0.752525619165,0.570203177678
0.87,1.0018975993,0.753744125493,0.569203022001
0.88,1.00189918683,0.754978875266,0.568214963254
0.89,1.00190021289,0.756229621874,0.567238721367
0.9,1.00190067716,0.757496127422,0.566274025471
0.91,1.00190057935,0.758778162355,0.565320613492
0.92,1.00189991922,0.760075505098,0.56437823179
0.93,1.00189869654,0.761387941721,0.563446634797
0.94,1.00189691113,0.762715265608,0.562525584684
0.95,1.00189456283,0.764057277162,0.561614851045
0.96,1.00189165152,0.76541378351,0.560714210591
0.97,1.00188817709,0.766784598229,0.559823446866
0.98,1.00188413948,0.768169541087,0.558942349974
0.99,1.00187953863,0.769568437793,0.558070716316
